id,created_at,campaign_var_1,campaign_var_2,products_purchased,signup_date,user_activity_var_1,user_activity_var_2,user_activity_var_3,user_activity_var_4,user_activity_var_5,user_activity_var_6,user_activity_var_7,user_activity_var_8,user_activity_var_9,user_activity_var_10,user_activity_var_11,user_activity_var_12,buy
10615,2021-06-08,5,4,,2021-09-13,1,0,0,0,0,0,0,0,0,0,1,0,0
10616,2021-06-08,12,6,,,0,0,0,0,0,1,0,1,0,0,0,0,0
10617,2021-06-08,11,8,,2018-11-19,0,0,1,0,0,0,1,1,0,0,0,0,0
10618,2021-06-08,5,2,1.0,2021-11-26,0,0,0,0,0,1,0,0,0,0,0,0,0
10619,2021-06-08,6,8,,2021-07-24,1,0,0,0,0,0,1,0,0,0,0,0,0
10620,2021-06-08,7,5,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10621,2021-06-08,4,5,,2019-11-13,0,0,0,0,0,0,1,0,0,0,1,0,0
10622,2021-06-08,7,11,3.0,2018-09-26,0,0,0,0,0,0,1,0,0,0,1,0,0
10623,2021-06-08,12,10,2.0,2019-10-05,0,0,0,0,0,1,0,0,0,0,0,0,0
10624,2021-06-08,15,13,1.0,2020-03-11,0,0,0,0,0,1,0,0,0,0,0,0,0
10625,2021-06-08,5,10,3.0,2021-06-13,0,0,0,0,0,1,0,0,0,0,0,0,0
10626,2021-06-08,10,9,2.0,2019-12-17,1,0,1,0,1,0,0,0,0,0,0,0,0
10627,2021-06-08,2,8,1.0,,1,0,0,0,0,1,0,1,0,0,0,0,0
10628,2021-06-08,1,2,,,1,0,0,0,0,1,0,0,0,0,1,0,0
10629,2021-06-08,1,1,,2021-11-20,0,0,0,0,0,0,0,1,0,0,1,0,0
10630,2021-06-08,5,6,,2019-12-17,0,0,0,0,0,1,0,0,0,0,0,0,0
10631,2021-06-08,4,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10632,2021-06-08,7,6,,2021-05-04,2,1,1,0,0,0,0,0,0,0,0,0,1
10633,2021-06-08,10,8,2.0,,1,0,0,0,0,0,0,1,0,0,1,0,0
10634,2021-06-08,2,7,2.0,2020-03-31,0,0,0,0,0,1,1,0,0,0,0,0,0
10635,2021-06-08,6,6,,2020-04-03,1,1,0,1,1,0,0,0,0,0,0,0,1
10636,2021-06-08,6,9,,2021-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0
10637,2021-06-08,6,9,1.0,2022-02-14,0,0,0,0,0,1,0,0,0,0,1,0,0
10638,2021-06-08,13,8,2.0,2022-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0
10639,2021-06-08,5,4,2.0,2020-12-25,1,0,0,0,0,0,0,0,0,0,0,0,0
10640,2021-06-08,1,3,2.0,2021-05-19,0,0,0,0,0,2,0,0,0,0,0,0,0
10641,2021-06-08,4,6,,,1,0,0,0,0,1,0,0,0,0,1,0,0
10642,2021-06-08,3,5,1.0,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0
10643,2021-06-08,8,8,2.0,2019-11-30,1,0,0,0,0,0,0,0,0,0,0,0,0
10644,2021-06-08,1,2,1.0,2021-03-09,1,0,0,0,0,0,1,0,0,0,0,0,0
10645,2021-06-08,7,7,3.0,,1,0,0,0,0,1,0,0,0,0,0,0,0
10646,2021-06-08,10,9,2.0,2021-02-19,0,0,0,0,0,1,1,0,0,0,0,0,0
10647,2021-06-08,6,7,2.0,2020-06-27,0,0,0,0,0,1,0,0,0,0,0,0,0
10648,2021-06-08,7,6,,2018-01-05,1,0,0,0,0,1,0,0,0,0,0,0,0
10649,2021-06-08,5,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0
10650,2021-06-08,4,6,2.0,,0,0,0,0,0,1,0,0,0,0,1,0,0
10651,2021-06-08,8,4,,2018-12-03,0,0,0,0,0,0,1,0,0,0,0,0,0
10652,2021-06-08,2,6,,2020-06-22,0,0,1,0,0,0,0,1,0,0,0,0,0
10653,2021-06-08,3,7,,,1,0,0,0,1,1,0,0,0,0,0,0,0
10654,2021-06-08,2,3,2.0,2021-05-02,0,0,1,0,0,1,1,0,0,0,0,0,0
10655,2021-06-08,3,4,2.0,2021-01-12,0,0,0,0,0,1,0,1,0,0,0,0,0
10656,2021-06-08,4,4,,,1,0,1,0,1,0,1,1,0,0,0,0,0
10657,2021-06-08,5,7,,2019-05-22,1,0,0,0,0,1,1,0,0,0,0,0,0
10658,2021-06-08,8,9,,,0,0,0,0,1,1,0,0,0,0,0,0,0
10659,2021-06-08,12,7,3.0,2018-11-04,1,0,0,0,0,0,0,0,0,0,1,0,0
10660,2021-06-08,10,8,,2021-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0
10661,2021-06-08,8,6,,2020-06-29,1,0,0,0,1,1,0,0,0,0,0,0,1
10662,2021-06-08,10,10,,2021-01-06,0,0,0,0,0,1,0,1,0,0,0,0,0
10663,2021-06-08,9,5,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
10664,2021-06-08,7,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10665,2021-06-08,10,8,,,0,0,1,0,0,1,1,0,0,0,1,0,0
10666,2021-06-08,2,4,,,1,0,0,1,0,0,0,0,0,0,0,0,0
10667,2021-06-08,4,3,3.0,2020-04-12,1,0,0,0,0,0,0,0,0,0,0,0,0
10668,2021-06-08,9,9,3.0,2019-09-08,0,0,0,0,0,1,0,0,0,0,0,0,0
10669,2021-06-08,8,12,,2020-04-07,0,0,0,0,1,0,0,0,0,0,0,0,0
10670,2021-06-08,9,7,2.0,2019-11-19,0,0,0,0,1,1,0,0,0,0,0,0,0
10671,2021-06-08,8,7,,,2,0,0,0,0,0,0,0,0,0,0,0,0
10672,2021-06-08,6,9,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10673,2021-06-08,3,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10674,2021-06-08,5,2,2.0,2019-06-03,1,0,1,0,0,0,0,1,0,0,1,0,0
10675,2021-06-08,5,6,,,0,0,0,0,0,2,0,0,0,0,0,0,0
10676,2021-06-08,10,7,4.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
10677,2021-06-08,13,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10678,2021-06-08,3,4,2.0,2020-05-02,0,0,1,0,0,0,0,0,0,0,0,0,0
10679,2021-06-08,2,5,,2020-07-02,0,0,0,0,0,2,0,0,0,0,0,0,0
10680,2021-06-08,2,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0
10681,2021-06-08,2,3,2.0,2021-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0
10682,2021-06-08,4,8,3.0,2021-01-09,0,0,0,0,0,1,1,0,0,0,0,0,0
10683,2021-06-08,7,7,,,0,0,0,0,1,1,0,0,0,0,0,0,0
10684,2021-06-08,3,4,,2020-08-20,1,0,0,0,0,0,0,0,0,0,0,0,0
10685,2021-06-08,6,4,,,0,0,0,0,0,0,1,0,0,0,0,0,0
10686,2021-06-09,9,8,,2019-06-26,0,0,0,0,0,1,0,0,0,0,0,0,0
10687,2021-06-09,16,8,,,0,0,1,0,0,0,1,0,0,0,0,0,0
10688,2021-06-09,8,8,4.0,2018-09-13,0,0,0,0,1,1,0,0,0,0,1,0,1
10689,2021-06-09,2,5,,,0,0,0,0,0,0,1,0,0,0,1,0,0
10690,2021-06-09,5,5,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0
10691,2021-06-09,6,7,,,0,0,0,0,0,1,1,0,0,0,0,0,0
10692,2021-06-09,2,3,3.0,2019-07-14,0,0,0,0,0,0,1,1,0,0,1,0,0
10693,2021-06-09,10,9,,,1,0,0,0,0,0,1,0,0,0,0,0,0
10694,2021-06-09,1,4,2.0,,0,0,0,0,0,1,1,0,0,0,0,0,0
10695,2021-06-09,2,5,,,1,0,1,0,0,0,1,1,0,0,0,0,0
10696,2021-06-09,7,9,2.0,2021-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0
10697,2021-06-09,2,3,,2021-09-09,1,0,0,0,0,0,0,0,0,0,0,0,0
10698,2021-06-09,2,4,3.0,2020-02-26,1,0,0,0,0,1,1,0,0,0,0,0,0
10699,2021-06-09,8,8,,2021-06-05,1,0,0,0,0,0,1,0,0,0,1,0,1
10700,2021-06-09,5,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10701,2021-06-09,4,5,2.0,2019-06-30,0,0,0,0,0,0,0,0,0,0,1,0,0
10702,2021-06-09,6,7,,,0,0,0,0,0,0,1,1,0,0,0,0,0
10703,2021-06-09,2,4,,2020-12-19,0,0,0,0,0,1,1,0,0,0,0,0,0
10704,2021-06-09,3,2,1.0,2020-06-11,0,0,0,0,0,1,0,0,0,0,0,0,0
10705,2021-06-09,1,2,,2021-11-17,0,0,0,0,0,0,1,0,0,0,0,0,0
10706,2021-06-09,2,4,,2021-10-30,0,0,0,0,0,0,1,1,0,0,0,0,0
10707,2021-06-09,1,2,,2021-12-19,0,0,0,0,0,0,1,0,0,0,1,0,0
10708,2021-06-09,5,8,4.0,2020-04-28,0,0,0,0,0,1,0,0,0,0,0,0,0
10709,2021-06-09,5,10,,2020-02-29,0,0,0,0,1,1,0,0,0,0,0,0,0
10710,2021-06-09,4,2,1.0,2020-05-15,0,0,0,0,0,1,0,0,0,0,0,0,1
10711,2021-06-09,3,5,,,0,0,0,0,0,1,1,0,0,0,0,0,0
10712,2021-06-09,3,5,,,0,0,0,0,1,0,1,0,0,0,0,0,0
10713,2021-06-09,12,12,,,1,0,0,0,0,1,1,0,0,0,0,0,0
10714,2021-06-09,9,10,3.0,2018-07-05,1,0,1,0,0,1,0,0,0,0,0,0,0
10715,2021-06-09,13,8,2.0,,0,0,0,0,0,0,0,1,0,0,0,0,0
10716,2021-06-09,7,6,,2021-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0
10717,2021-06-09,1,7,2.0,2020-06-17,0,0,0,0,0,1,0,1,0,0,0,0,0
10718,2021-06-09,6,5,3.0,2019-08-12,0,0,0,0,0,0,1,0,0,0,0,0,0
10719,2021-06-09,6,7,,2020-09-25,0,0,0,0,0,1,0,0,0,0,1,0,0
10720,2021-06-09,11,11,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
10721,2021-06-09,8,6,2.0,2017-08-31,1,0,0,0,0,1,0,0,0,0,0,0,0
10722,2021-06-09,3,8,,2019-01-20,1,0,0,1,1,0,1,0,0,0,0,0,1
10723,2021-06-09,8,8,1.0,,1,0,0,0,1,0,0,0,0,0,0,0,0
10724,2021-06-09,2,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10725,2021-06-09,4,2,,2021-09-11,1,0,0,0,0,0,1,0,0,0,0,0,0
10726,2021-06-09,9,10,2.0,2018-10-05,0,0,0,0,0,2,0,0,0,0,0,0,0
10727,2021-06-09,2,3,3.0,2020-12-11,1,0,0,0,0,0,1,0,0,0,0,0,0
10728,2021-06-09,4,6,2.0,2020-09-01,0,0,0,0,0,2,1,0,0,0,0,0,0
10729,2021-06-09,1,3,2.0,2021-10-07,1,0,0,0,0,0,1,0,0,0,0,0,0
10730,2021-06-09,5,8,3.0,2021-03-10,0,0,0,0,0,1,0,0,0,0,0,0,0
10731,2021-06-09,9,7,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
10732,2021-06-09,2,2,,2021-04-28,1,0,0,0,0,0,0,0,0,0,0,0,0
10733,2021-06-09,5,4,,2019-11-25,0,0,0,0,0,0,1,0,0,0,0,0,0
10734,2021-06-09,3,1,2.0,2021-08-25,1,0,0,0,0,0,1,0,0,0,0,0,0
10735,2021-06-09,7,6,2.0,2020-05-23,1,0,0,0,0,0,0,0,0,0,1,0,0
10736,2021-06-09,6,7,3.0,2021-05-15,1,0,1,0,0,0,0,1,0,0,0,0,0
10737,2021-06-09,6,6,2.0,2020-05-11,1,0,0,0,0,1,1,0,0,0,0,0,0
10738,2021-06-09,10,4,2.0,,1,0,0,0,0,0,1,0,0,0,1,0,0
10739,2021-06-09,8,12,,2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,2021-06-09,3,5,1.0,2022-03-11,1,0,0,0,0,1,0,0,0,0,0,0,0
10741,2021-06-09,1,6,3.0,2021-07-24,0,0,0,0,0,0,1,0,0,0,0,0,0
10742,2021-06-09,5,7,3.0,2020-12-18,1,0,0,0,0,1,0,0,0,0,1,0,0
10743,2021-06-09,7,8,3.0,2018-07-20,1,0,0,0,0,1,1,0,0,0,1,0,0
10744,2021-06-09,3,5,2.0,2020-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0
10745,2021-06-09,5,4,,,0,0,0,0,1,0,0,0,0,0,1,0,0
10746,2021-06-09,9,7,,2021-11-06,1,0,0,0,0,1,0,0,0,0,0,0,0
10747,2021-06-09,9,9,,2020-02-09,1,0,1,0,0,0,0,1,0,0,0,0,0
10748,2021-06-09,4,7,2.0,2020-02-21,0,0,0,0,1,1,0,0,0,0,0,0,0
10749,2021-06-09,5,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10750,2021-06-09,12,5,,2021-05-15,1,0,0,0,0,1,0,0,0,0,0,0,0
10751,2021-06-09,9,5,,,1,0,0,0,0,0,0,0,0,0,1,0,0
10752,2021-06-09,6,5,,2020-12-15,1,0,0,0,0,2,0,0,0,0,1,0,0
10753,2021-06-09,12,7,2.0,2020-05-14,0,0,0,0,0,1,0,0,0,0,0,0,0
10754,2021-06-09,4,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10755,2021-06-09,2,3,2.0,2019-09-09,0,0,0,0,0,1,0,0,0,0,1,0,0
10756,2021-06-09,5,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0
10757,2021-06-09,6,4,,2020-07-13,0,0,0,0,2,0,0,0,1,0,0,0,1
10758,2021-06-09,9,6,,,1,0,0,0,0,1,0,0,0,0,0,0,0
10759,2021-06-09,2,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10760,2021-06-09,7,4,1.0,2020-05-05,0,0,0,0,0,0,0,1,0,0,1,0,0
10761,2021-06-09,9,7,,,0,0,1,0,0,1,0,0,0,0,0,0,0
10762,2021-06-09,3,7,3.0,2019-11-08,1,0,0,0,1,0,0,0,0,0,0,0,0
10763,2021-06-09,6,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10764,2021-06-09,1,3,1.0,2018-08-23,0,0,0,0,0,1,0,0,0,0,0,0,0
10765,2021-06-09,7,7,2.0,2020-10-22,0,0,0,0,0,1,0,0,0,0,0,0,0
10766,2021-06-09,4,5,,2020-06-27,1,0,0,0,1,0,0,0,0,0,0,0,0
10767,2021-06-09,2,3,2.0,2019-09-11,0,0,0,0,0,1,0,0,1,0,1,0,1
10768,2021-06-09,10,11,,2020-03-31,0,0,0,0,0,0,1,0,0,0,0,0,0
10769,2021-06-09,7,8,1.0,2020-10-08,0,0,1,0,0,0,0,0,0,0,0,0,0
10770,2021-06-09,2,3,2.0,2019-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0
10771,2021-06-09,2,4,2.0,2021-03-03,0,0,0,0,0,1,0,0,0,0,0,0,0
10772,2021-06-09,7,8,2.0,2018-12-24,1,0,0,0,0,0,1,0,1,0,0,0,1
10773,2021-06-09,7,6,2.0,2022-02-28,0,0,0,0,0,1,0,0,0,0,1,0,0
10774,2021-06-09,3,2,,,0,0,0,0,0,0,1,0,0,0,0,0,0
10775,2021-06-09,9,6,,2020-12-07,0,0,0,0,1,1,0,0,0,0,0,0,0
10776,2021-06-09,5,3,,,1,0,0,0,1,0,0,0,0,0,0,0,0
10777,2021-06-09,5,3,2.0,,0,0,0,0,0,1,0,1,0,0,0,0,0
10778,2021-06-09,6,3,2.0,2020-11-30,0,0,0,0,0,1,1,0,0,0,0,0,0
10779,2021-06-09,5,7,1.0,2018-06-04,1,0,0,0,0,0,0,0,0,0,1,0,0
10780,2021-06-09,4,5,,,1,0,0,0,0,0,1,1,0,0,0,0,0
10781,2021-06-09,7,2,,2019-08-24,0,0,0,0,0,0,1,0,0,0,0,0,0
10782,2021-06-09,1,3,,,0,0,0,0,0,1,0,1,0,0,0,0,0
10783,2021-06-09,6,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10784,2021-06-09,9,4,,,0,0,0,0,0,0,1,1,0,0,0,0,0
10785,2021-06-09,5,4,1.0,2019-10-17,0,0,0,0,1,0,1,0,0,0,1,0,0
10786,2021-06-09,8,8,3.0,2021-06-18,0,0,0,0,0,1,1,0,0,0,0,0,0
10787,2021-06-09,12,8,2.0,2021-03-11,0,0,1,0,0,1,0,1,0,0,0,0,0
10788,2021-06-09,1,1,2.0,2020-02-28,0,0,0,0,0,1,0,0,0,0,0,0,0
10789,2021-06-09,7,5,,2022-03-27,1,0,0,0,0,0,1,0,0,0,0,0,0
10790,2021-06-09,9,6,1.0,2020-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0
10791,2021-06-09,3,3,1.0,,1,0,0,0,0,0,1,0,0,0,0,0,0
10792,2021-06-09,6,8,3.0,2021-04-26,0,0,0,0,0,1,0,0,0,0,0,0,0
10793,2021-06-10,4,3,,2020-03-11,1,0,0,0,0,1,0,0,0,0,0,0,0
10794,2021-06-10,8,7,,,1,0,0,0,1,0,1,0,0,0,1,0,0
10795,2021-06-10,4,6,,2021-01-04,1,0,0,0,0,1,0,0,0,0,0,0,0
10796,2021-06-10,8,7,,2021-01-11,1,0,0,0,0,1,0,0,0,0,0,0,0
10797,2021-06-10,8,6,3.0,2022-02-20,1,0,0,0,0,0,1,0,0,0,0,0,0
10798,2021-06-10,4,7,,2022-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
10799,2021-06-10,3,3,,2021-08-29,1,0,0,0,0,1,0,0,0,0,0,0,0
10800,2021-06-10,2,9,3.0,2020-03-18,1,0,0,0,0,0,1,1,0,0,0,0,0
10801,2021-06-10,5,5,1.0,2021-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0
10802,2021-06-10,8,7,2.0,,1,0,0,0,0,1,0,0,0,0,1,0,0
10803,2021-06-10,4,5,,2020-08-07,1,0,0,0,0,0,1,0,0,0,0,0,0
10804,2021-06-10,9,9,3.0,2020-08-03,0,0,0,0,0,1,1,1,0,0,0,0,0
10805,2021-06-10,2,2,1.0,2019-07-08,0,0,0,0,0,1,0,0,0,0,0,0,0
10806,2021-06-10,6,4,,,1,0,0,0,1,0,0,1,0,0,1,0,0
10807,2021-06-10,11,9,,,0,0,0,0,0,1,0,1,0,0,0,0,0
10808,2021-06-10,7,7,2.0,2020-07-08,1,0,0,0,0,1,0,0,0,0,0,0,0
10809,2021-06-10,5,7,,,1,0,0,0,1,1,0,0,0,0,0,0,0
10810,2021-06-10,6,9,,2018-09-14,0,0,0,0,0,0,0,1,0,0,1,0,0
10811,2021-06-10,7,10,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,2021-06-10,13,10,2.0,2021-08-02,0,0,0,0,0,1,0,0,0,0,1,0,0
10813,2021-06-10,8,4,2.0,2019-02-19,2,0,0,0,0,0,0,0,0,0,0,0,0
10814,2021-06-10,8,7,1.0,,1,0,1,0,0,0,1,0,0,0,0,0,0
10815,2021-06-10,6,10,2.0,2021-11-15,0,0,0,0,0,1,0,0,0,0,0,0,0
10816,2021-06-10,5,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0
10817,2021-06-10,13,10,,,1,0,0,0,0,1,0,0,0,0,1,0,0
10818,2021-06-10,2,5,,2021-08-29,0,0,0,0,0,0,1,0,0,0,1,0,0
10819,2021-06-10,3,3,3.0,2021-10-15,1,0,0,0,0,1,0,0,0,0,0,0,0
10820,2021-06-10,7,3,,2021-10-15,0,0,0,0,0,2,0,0,0,0,0,0,0
10821,2021-06-10,7,5,3.0,2021-01-04,1,0,0,0,0,1,0,0,0,0,1,0,0
10822,2021-06-10,6,5,2.0,2021-07-03,0,0,0,0,1,1,1,0,0,0,1,0,0
10823,2021-06-10,3,4,,,1,0,0,0,0,0,1,1,0,0,0,0,0
10824,2021-06-10,8,3,3.0,2017-11-01,1,0,0,0,0,0,0,1,0,0,1,0,0
10825,2021-06-10,11,9,,,1,0,0,0,0,1,0,0,0,0,0,0,0
10826,2021-06-10,8,7,3.0,2020-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0
10827,2021-06-10,4,5,1.0,,0,0,0,0,0,0,1,1,0,0,0,0,0
10828,2021-06-10,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10829,2021-06-10,6,7,,,1,0,0,0,0,2,0,0,0,0,0,0,0
10830,2021-06-10,2,6,,2020-07-13,0,0,0,1,2,0,0,0,0,0,0,0,1
10831,2021-06-10,5,5,3.0,,0,0,0,0,1,0,0,0,0,0,0,0,0
10832,2021-06-10,3,5,3.0,2020-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,2021-06-10,5,8,3.0,2021-04-26,0,0,0,0,1,1,0,0,0,0,0,0,0
10834,2021-06-10,13,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10835,2021-06-10,2,2,3.0,2021-10-05,0,0,0,0,1,0,1,0,0,0,0,0,0
10836,2021-06-10,4,6,,2021-01-20,1,0,0,0,0,1,0,1,0,0,0,0,0
10837,2021-06-10,11,11,,,0,0,0,0,0,1,0,1,0,0,0,0,0
10838,2021-06-10,5,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10839,2021-06-10,2,3,,2020-09-12,1,0,0,0,0,0,0,0,0,0,0,0,0
10840,2021-06-10,9,10,4.0,,1,0,0,0,0,1,0,0,0,0,0,0,0
10841,2021-06-10,9,6,,2022-03-08,0,0,0,0,0,1,1,0,0,0,0,0,0
10842,2021-06-10,13,9,,,0,0,1,0,0,1,0,0,0,0,0,0,0
10843,2021-06-10,2,2,2.0,2021-10-30,0,0,0,0,0,1,0,0,0,0,1,0,0
10844,2021-06-10,4,8,,2020-06-25,1,0,0,0,0,0,0,0,0,0,1,0,1
10845,2021-06-10,3,6,,2021-09-22,0,0,0,0,0,0,0,1,0,0,0,0,0
10846,2021-06-10,3,5,3.0,2019-10-14,0,0,0,0,0,1,0,0,0,0,1,0,0
10847,2021-06-10,7,6,3.0,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0
10848,2021-06-10,9,6,2.0,,1,0,0,0,0,0,1,0,0,0,0,0,0
10849,2021-06-10,11,8,,,0,0,0,0,1,0,1,0,0,0,0,0,0
10850,2021-06-10,4,5,3.0,2018-09-07,1,0,0,0,0,0,1,0,0,0,0,0,0
10851,2021-06-10,7,4,2.0,2021-10-05,0,0,0,0,0,1,0,0,0,0,0,0,0
10852,2021-06-10,6,8,,,0,0,0,0,0,0,1,1,0,0,0,0,0
10853,2021-06-10,8,8,,2020-02-06,1,0,0,0,0,1,0,0,0,0,0,0,0
10854,2021-06-10,6,3,,,1,0,0,0,0,0,0,1,0,0,1,0,0
10855,2021-06-10,3,2,,,1,0,1,0,0,0,0,1,0,0,0,0,0
10856,2021-06-10,6,7,3.0,2020-07-17,1,0,0,0,1,0,1,0,0,0,0,0,0
10857,2021-06-10,8,6,,2020-08-20,0,0,0,0,0,1,1,0,0,0,0,0,0
10858,2021-06-10,2,4,,,0,0,0,0,0,0,0,0,0,0,1,0,0
10859,2021-06-10,1,3,1.0,2020-05-30,0,0,0,0,0,0,0,0,0,0,1,0,0
10860,2021-06-10,11,9,1.0,2021-05-23,0,0,0,0,0,1,0,0,0,0,0,0,0
10861,2021-06-10,5,5,3.0,,0,0,0,0,1,1,0,0,0,0,0,0,0
10862,2021-06-10,11,6,2.0,2020-03-08,1,0,0,0,0,1,0,0,0,0,0,0,0
10863,2021-06-10,7,3,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
10864,2021-06-10,12,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10865,2021-06-10,15,7,,2020-09-21,1,0,0,0,0,0,0,0,0,0,0,0,0
10866,2021-06-10,4,7,,2017-12-18,0,0,0,0,0,0,1,0,0,0,0,0,0
10867,2021-06-10,6,2,2.0,2020-02-17,1,0,0,0,0,2,0,0,0,0,0,0,0
10868,2021-06-10,1,5,1.0,2019-11-26,1,0,0,0,0,0,1,0,0,0,0,0,0
10869,2021-06-10,10,2,,,1,0,0,0,0,1,0,0,0,0,1,0,0
10870,2021-06-10,10,9,,2021-07-29,0,0,0,0,0,1,0,0,0,0,1,0,0
10871,2021-06-10,4,3,,,1,0,0,0,0,0,1,0,0,0,1,0,0
10872,2021-06-10,11,4,,2021-08-21,1,0,1,0,1,0,0,1,0,0,0,0,0
10873,2021-06-10,9,7,,,0,0,0,0,1,0,0,0,0,0,1,0,0
10874,2021-06-10,6,4,2.0,2019-11-24,1,0,0,0,0,0,1,0,0,0,0,0,0
10875,2021-06-10,11,8,,2021-01-14,0,0,0,0,0,2,0,0,0,0,0,0,0
10876,2021-06-10,3,4,,2021-12-25,0,0,1,0,0,2,0,0,0,0,0,0,0
10877,2021-06-10,6,4,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10878,2021-06-10,3,3,,2019-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0
10879,2021-06-10,3,8,2.0,2021-02-05,1,0,0,0,0,0,0,0,0,0,0,0,0
10880,2021-06-10,2,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10881,2021-06-10,9,6,,,0,0,1,0,0,0,0,1,0,0,0,0,0
10882,2021-06-10,7,4,,2022-03-15,0,0,0,0,0,1,1,0,0,0,0,0,0
10883,2021-06-10,13,10,1.0,2021-02-02,0,0,0,0,1,0,0,1,0,0,0,0,0
10884,2021-06-10,4,2,2.0,2021-05-23,0,0,0,0,1,1,0,0,0,0,0,0,0
10885,2021-06-10,5,8,2.0,2021-08-01,0,0,0,0,0,1,0,0,0,0,1,0,0
10886,2021-06-10,5,7,,2020-12-07,0,0,0,0,0,1,0,0,0,0,1,0,0
10887,2021-06-10,11,6,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,2021-06-10,2,1,3.0,2021-06-14,1,0,0,0,0,0,1,0,0,0,0,0,0
10889,2021-06-10,5,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10890,2021-06-10,3,5,,2021-07-30,1,0,0,0,0,1,1,0,0,0,0,0,1
10891,2021-06-10,11,6,,2018-12-08,1,0,0,0,0,0,0,1,0,0,0,0,0
10892,2021-06-11,6,10,3.0,2019-08-14,1,0,0,0,0,0,0,0,0,0,0,0,0
10893,2021-06-11,11,7,,,1,0,0,0,0,0,0,0,0,0,0,0,0
10894,2021-06-11,6,3,3.0,2018-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,2021-06-11,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,2021-06-11,10,12,,2021-12-18,1,0,0,0,1,1,0,0,0,0,1,0,0
10897,2021-06-11,6,5,,,0,0,0,0,0,0,1,0,0,0,1,0,0
10898,2021-06-11,6,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
10899,2021-06-11,9,2,,,0,0,0,0,1,0,0,0,0,0,1,0,0
10900,2021-06-11,10,4,3.0,2020-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0
10901,2021-06-11,1,3,2.0,2021-10-14,0,0,0,1,1,0,0,0,1,0,1,0,1
10902,2021-06-11,2,2,2.0,2021-07-10,1,0,0,0,1,0,0,0,0,0,0,0,0
10903,2021-06-11,12,6,3.0,2018-07-16,0,0,0,0,0,1,1,0,0,0,0,0,0
10904,2021-06-11,6,4,,2021-02-28,0,0,0,0,0,2,1,1,0,0,0,0,0
10905,2021-06-11,10,7,3.0,2019-12-28,0,0,0,0,0,1,0,0,0,0,0,0,0
10906,2021-06-11,3,4,,2022-03-15,0,0,0,0,0,1,1,0,0,0,0,0,0
